# VM invoker: C:\Program Files\Java\jdk1.8.0_65\jre\bin\java.exe
# VM options: -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 50 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.ucsc.capnp.bench.RunCapnpCar.CapnpUse

# Run progress: 0.00% complete, ETA 00:08:50
# Fork: 1 of 10
Iteration  15: n = 18156, mean = 1037 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 6986, 17088 ns/op
Iteration  16: n = 18398, mean = 1054 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 97991, 591872 ns/op
Iteration  17: n = 18497, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2992, 3741, 5560 ns/op
Iteration  18: n = 18324, mean = 1025 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 3420, 3420 ns/op
Iteration  19: n = 18262, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 4385, 8976 ns/op
Iteration  20: n = 18337, mean = 1063 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3275, 140235, 616448 ns/op
Iteration  21: n = 18438, mean = 1130 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 750029, 1394688 ns/op
Iteration  22: n = 18387, mean = 1049 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 3420, 92035, 550912 ns/op
Iteration  23: n = 18370, mean = 1059 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 121669, 604160 ns/op
Iteration  24: n = 18386, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3902, 6408 ns/op
Iteration  25: n = 18321, mean = 1025 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 3420, 3420 ns/op
Iteration  26: n = 18346, mean = 1060 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 5128, 118451, 621568 ns/op
Iteration  27: n = 18389, mean = 1026 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 7249, 20512 ns/op
Iteration  28: n = 18439, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 23443, 34624 ns/op
Iteration  29: n = 18334, mean = 1025 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 5128, 5128 ns/op
Iteration  30: n = 18725, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 1710, 83372, 531456 ns/op
Iteration  31: n = 18387, mean = 1055 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 112288, 563200 ns/op
Iteration  32: n = 18271, mean = 1029 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 4217, 5984 ns/op
Iteration  33: n = 18345, mean = 1085 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 542358, 556032 ns/op
Iteration  34: n = 18309, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 7358, 16240 ns/op
Iteration  35: n = 18406, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 7797, 19648 ns/op
Iteration  36: n = 18471, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3616, 4704 ns/op
Iteration  37: n = 18382, mean = 1053 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 102078, 611328 ns/op
Iteration  38: n = 18351, mean = 1057 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 104990, 615424 ns/op
Iteration  39: n = 18407, mean = 1020 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 4528, 8120 ns/op
Iteration  40: n = 18223, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 5128, 11939, 15808 ns/op
Iteration  41: n = 18370, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 7358, 18816 ns/op
Iteration  42: n = 18357, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3420, 3420 ns/op
Iteration  43: n = 18255, mean = 1029 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 6230, 17504 ns/op
Iteration  44: n = 18398, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 4362, 6750, 8544 ns/op
Iteration  45: n = 18373, mean = 1052 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 109529, 543744 ns/op
Iteration  46: n = 18249, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 15018, 27360 ns/op
Iteration  47: n = 18506, mean = 1054 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 109754, 632832 ns/op
Iteration  48: n = 18440, mean = 1060 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 128436, 685056 ns/op
Iteration  49: n = 18347, mean = 1083 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 5984, 178516, 974848 ns/op
Iteration  50: n = 18407, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 5440, 18368 ns/op

# Run progress: 30.00% complete, ETA 00:07:30
# Fork: 4 of 10
# Warmup Iteration   1: n = 26961, mean = 1815 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 2136, 2136, 4272, 79891, 1647344, 3043328 ns/op
# Warmup Iteration   2: n = 18254, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3848, 16745, 17088 ns/op
# Warmup Iteration   3: n = 18956, mean = 1001 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 3848, 7456, 20096 ns/op
Iteration   1: n = 18664, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3420, 6954, 7696 ns/op
Iteration   2: n = 18584, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 5128, 5741, 6840 ns/op
Iteration   3: n = 18826, mean = 1004 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2992, 8867, 40192 ns/op
Iteration   4: n = 18415, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 5248, 14960 ns/op
Iteration   5: n = 18533, mean = 1016 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 7069, 18368 ns/op
Iteration   6: n = 18440, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 18486, 21376 ns/op
Iteration   7: n = 18532, mean = 1056 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2423, 2992, 127465, 749568 ns/op
Iteration   8: n = 18529, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3735, 5560 ns/op
Iteration   9: n = 18577, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 14840, 19232 ns/op
Iteration  10: n = 18461, mean = 1017 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 6903, 21376 ns/op
Iteration  11: n = 18534, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 16310, 19232 ns/op
Iteration  12: n = 18529, mean = 1014 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 23936, 23936 ns/op
Iteration  13: n = 18362, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3265, 19373, 20096 ns/op
Iteration  14: n = 18400, mean = 1019 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 7608, 27360 ns/op
Iteration  15: n = 18538, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 6458, 19232 ns/op
Iteration  16: n = 18410, mean = 1023 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 27177, 30784 ns/op
Iteration  17: n = 18529, mean = 1075 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 527837, 595968 ns/op
Iteration  18: n = 18541, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 6811, 16672 ns/op
Iteration  19: n = 18541, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3420, 3420 ns/op
Iteration  20: n = 18473, mean = 1014 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3848, 9185, 22208 ns/op
Iteration  21: n = 18528, mean = 1010 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 19269, 29504 ns/op
Iteration  22: n = 18490, mean = 1046 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 103467, 536576 ns/op
Iteration  23: n = 18358, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 8711, 24800 ns/op
Iteration  24: n = 18491, mean = 1016 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 17218, 17952 ns/op
Iteration  25: n = 18564, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 8857, 18368 ns/op
Iteration  26: n = 18535, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 4272, 94695, 544768 ns/op
Iteration  27: n = 18618, mean = 1008 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 7561, 20096 ns/op
Iteration  28: n = 18515, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 3673, 5128 ns/op
Iteration  29: n = 18508, mean = 1048 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 106047, 681984 ns/op
Iteration  30: n = 18564, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 6968, 17952 ns/op
Iteration  31: n = 18471, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 3420, 3420 ns/op
Iteration  32: n = 18356, mean = 1022 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 10878, 16240 ns/op
Iteration  33: n = 18548, mean = 1044 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 107286, 540672 ns/op
Iteration  34: n = 18559, mean = 1051 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 117828, 696320 ns/op
Iteration  35: n = 18655, mean = 1004 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 6852, 17952 ns/op
Iteration  36: n = 18565, mean = 1074 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 572470, 658432 ns/op
Iteration  37: n = 18564, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 6239, 20512 ns/op
Iteration  38: n = 18384, mean = 1087 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 581931, 588800 ns/op
Iteration  39: n = 17326, mean = 1084 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1710, 2992, 4704, 31482, 34624 ns/op
Iteration  40: n = 16078, mean = 1061 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1710, 2136, 4704, 25881, 26912 ns/op
Iteration  41: n = 17827, mean = 1053 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1710, 2564, 3066, 18696, 21376 ns/op
Iteration  42: n = 18594, mean = 1006 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2564, 4089, 5560 ns/op
Iteration  43: n = 18701, mean = 1007 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2564, 25352, 29056 ns/op
Iteration  44: n = 18814, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2136, 93796, 546816 ns/op
Iteration  45: n = 18382, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 27841, 30336 ns/op
Iteration  46: n = 18599, mean = 1008 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2564, 16851, 17952 ns/op
Iteration  47: n = 18490, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 12786, 14960 ns/op
Iteration  48: n = 18649, mean = 1012 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2992, 27547, 31616 ns/op
Iteration  49: n = 18576, mean = 1014 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3848, 21241, 25632 ns/op
Iteration  50: n = 18540, mean = 1016 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1961, 3420, 22647, 25216 ns/op

# Run progress: 40.00% complete, ETA 00:06:26
# Fork: 5 of 10
# Warmup Iteration   1: n = 26014, mean = 1856 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 1282, 2136, 2136, 4704, 83706, 1749270, 2846720 ns/op
# Warmup Iteration   2: n = 18708, mean = 1010 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2564, 17530, 20512 ns/op
# Warmup Iteration   3: n = 18359, mean = 1038 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 17298, 18368 ns/op
Iteration   1: n = 18267, mean = 1070 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 124981, 635904 ns/op
Iteration   2: n = 18004, mean = 1081 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 141534, 676864 ns/op
Iteration   3: n = 18025, mean = 1042 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2564, 30702, 75648 ns/op
Iteration   4: n = 18586, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 9507, 20512 ns/op
Iteration   5: n = 18565, mean = 1055 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 104098, 695296 ns/op
Iteration   6: n = 18202, mean = 1067 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 112518, 503296 ns/op
Iteration   7: n = 18530, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2564, 8937, 13680 ns/op
Iteration   8: n = 18078, mean = 1076 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 124358, 512512 ns/op
Iteration   9: n = 18037, mean = 1043 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1974, 3848, 6230, 8976 ns/op
Iteration  10: n = 18227, mean = 1033 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3949, 6408 ns/op
Iteration  11: n = 18289, mean = 1058 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 93544, 528384 ns/op
Iteration  12: n = 18124, mean = 1071 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 120038, 516096 ns/op
Iteration  13: n = 18145, mean = 1037 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3358, 6856, 10688 ns/op
Iteration  14: n = 18220, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 26924, 32896 ns/op
Iteration  15: n = 18178, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 9600, 12400 ns/op
Iteration  16: n = 18252, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3312, 8637, 25216 ns/op
Iteration  17: n = 18206, mean = 1068 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 113320, 614400 ns/op
Iteration  18: n = 18104, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 5452, 6840 ns/op
Iteration  19: n = 18030, mean = 1047 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 7598, 10688 ns/op
Iteration  20: n = 18229, mean = 1037 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 3420, 8504, 16240 ns/op
Iteration  21: n = 18620, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 2741, 3848 ns/op
Iteration  22: n = 17945, mean = 1057 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 28989, 43584 ns/op
Iteration  23: n = 18600, mean = 1015 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 18547, 19648 ns/op
Iteration  24: n = 18577, mean = 1013 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 3174, 4272 ns/op
Iteration  25: n = 18593, mean = 1018 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 25670, 33728 ns/op
Iteration  26: n = 18329, mean = 1027 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2564, 2992, 2992 ns/op
Iteration  27: n = 18298, mean = 1031 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 3783, 5552 ns/op
Iteration  28: n = 18227, mean = 1038 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2564, 2992, 18411, 54272 ns/op
Iteration  29: n = 18216, mean = 1032 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 2992, 4488, 9408 ns/op
Iteration  30: n = 18149, mean = 1037 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 3420, 11421, 12816 ns/op
Iteration  31: n = 18249, mean = 1039 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 5628, 5984 ns/op
Iteration  32: n = 18557, mean = 1089 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 587866, 831488 ns/op
Iteration  33: n = 18189, mean = 1070 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 5471, 113078, 591872 ns/op
Iteration  34: n = 18608, mean = 1041 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 78445, 524288 ns/op
Iteration  35: n = 18207, mean = 1035 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2992, 3420, 6798, 18368 ns/op
Iteration  36: n = 18544, mean = 1046 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1282, 2136, 94946, 534528 ns/op
Iteration  37: n = 18324, mean = 1033 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1710, 2992, 9199, 16672 ns/op
Iteration  38: n = 18191, mean = 1126 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1744, 2992, 321172, 1683456 ns/op
Iteration  39: n = 18495, mean = 1021 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 1284, 2136, 20289, 21376 ns/op
Iteration  40: n = 18171, mean = 1039 ns/op, p{0.00, 0.50, 0.90, 0.95, 0.99, 0.999, 0.9999, 1.00} = 855, 856, 1282, 1282, 2136, 2992, 9968, 27776 ns/op
